AccelX:9.48,AccelY:-0.51,AccelZ:2.78, GyroX:-0.69,GyroY:0.18,GyroZ:-0.11
AccelX:10.84,AccelY:0.09,AccelZ:2.07, GyroX:-0.37,GyroY:-0.19,GyroZ:0.20
AccelX:10.68,AccelY:-0.92,AccelZ:1.20, GyroX:-0.68,GyroY:-0.03,GyroZ:0.01
AccelX:9.54,AccelY:-1.17,AccelZ:2.07, GyroX:-0.67,GyroY:0.20,GyroZ:0.03
AccelX:11.07,AccelY:-1.10,AccelZ:2.55, GyroX:-0.81,GyroY:-0.05,GyroZ:-0.22
AccelX:9.25,AccelY:-0.25,AccelZ:1.97, GyroX:-0.56,GyroY:0.04,GyroZ:-0.05
AccelX:10.55,AccelY:-0.01,AccelZ:2.45, GyroX:-0.50,GyroY:-0.00,GyroZ:0.14
AccelX:11.10,AccelY:-0.25,AccelZ:1.62, GyroX:-0.79,GyroY:0.00,GyroZ:-0.02
AccelX:9.22,AccelY:-0.77,AccelZ:2.00, GyroX:-0.53,GyroY:0.01,GyroZ:0.05
AccelX:10.79,AccelY:-1.52,AccelZ:2.38, GyroX:-0.80,GyroY:0.12,GyroZ:-0.24
AccelX:9.77,AccelY:-0.34,AccelZ:2.26, GyroX:-0.75,GyroY:0.11,GyroZ:-0.08
AccelX:10.63,AccelY:-0.18,AccelZ:2.56, GyroX:-0.46,GyroY:0.13,GyroZ:0.11
AccelX:9.05,AccelY:-0.60,AccelZ:2.17, GyroX:-0.55,GyroY:0.13,GyroZ:-0.01
AccelX:10.59,AccelY:-1.24,AccelZ:2.49, GyroX:-0.64,GyroY:0.16,GyroZ:-0.18
AccelX:11.20,AccelY:-0.04,AccelZ:1.37, GyroX:-0.93,GyroY:-0.28,GyroZ:-0.06
AccelX:10.24,AccelY:-0.20,AccelZ:2.46, GyroX:-0.83,GyroY:0.08,GyroZ:-0.10
AccelX:10.88,AccelY:0.54,AccelZ:2.80, GyroX:-0.44,GyroY:0.21,GyroZ:0.16
AccelX:10.92,AccelY:0.37,AccelZ:2.18, GyroX:-0.77,GyroY:-0.01,GyroZ:0.10
AccelX:11.34,AccelY:-0.80,AccelZ:1.17, GyroX:-0.35,GyroY:-0.08,GyroZ:0.00
